"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"AAON","AAON, Inc.","34.32","1787884509.84","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/aaon",
"AIR","AAR Corp.","39.74","1392533155.04","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/air",
"AXDX","Accelerate Diagnostics, Inc.","12.28","665560564.04","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/axdx",
"ACU","Acme United Corporation.","14","47166854","n/a","1988","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/acu",
"ADNT","Adient plc","17.76","1658706957.12","n/a","2016","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/adnt",
"ADOM","ADOMANI, Inc.","0.3202","23288879.8984","n/a","2017","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/adom",
"WMS","Advanced Drainage Systems, Inc.","23.87","1363866801.99","n/a","2014","Capital Goods","Containers/Packaging","https://www.nasdaq.com/symbol/wms",
"AEIS","Advanced Energy Industries, Inc.","40.98","1577281473.9","n/a","1995","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/aeis",
"AEHR","Aehr Test Systems","1.5725","34980411.8875","n/a","1997","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/aehr",
"AJRD","Aerojet Rocketdyne Holdings, Inc. ","34.66","2713878000","n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/ajrd",
"AVAV","AeroVironment, Inc.","69.87","1671875421.51","n/a","2007","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/avav",
"AEMD","Aethlon Medical, Inc.","1.32","24184436.76","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/aemd",
"AGCO","AGCO Corporation","53.89","4218733975.19","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/agco",
"UAVS","AgEagle Aerial Systems, Inc.","0.6219","7217925.6312","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/uavs",
"A","Agilent Technologies, Inc.","67.85","21576300000","n/a","1999","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/a",
"AIRI","Air Industries Group","0.88","24414602.96","n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/airi",
"ALG","Alamo Group, Inc.","77.62","910891967.88","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/alg",
"AMOT","Allied Motion Technologies, Inc.","45.9","434965933.8","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/amot",
"ALSN","Allison Transmission Holdings, Inc.","42.97","5570555172.8","n/a","2012","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/alsn",
"AIMC","Altra Industrial Motion Corp.","25.34","1632927236.64","n/a","2006","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/aimc",
"AXL","American Axle & Manufacturing Holdings, Inc.","11.25","1256643011.25","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/axl",
"AOBC","American Outdoor Brands Corporation","12.66","690475463.16","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/aobc",
"AP","Ampco-Pittsburgh Corporation","3.57","44606600.22","n/a","n/a","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/ap",
"APH","Amphenol Corporation","82.54","24871541970.52","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/aph",
"APOG","Apogee Enterprises, Inc.","31.22","879854122.14","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/apog",
"APTV","Aptiv PLC","64.44","16978154432.04","n/a","2011","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/aptv",
"ARCW","ARC Group Worldwide, Inc.","1.2","28019373.6","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/arcw",
"ARNC","Arconic Inc.","19.15","9254091385.5","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/arnc",
"ACA","Arcosa, Inc.","23.75","1158183665","n/a","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/aca",
"ARTW","Art&#39;s-Way Manufacturing Co., Inc.","2.29","9634359.76","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/artw",
"ASTE","Astec Industries, Inc.","31.08","708547294.56","n/a","1986","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/aste",
"ATRO","Astronics Corporation","31.5","1017977026.5","n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/atro",
"ASTC","Astrotech Corporation","3.4","13924275","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/astc",
"ASV","ASV Holdings, Inc.","2.18","21441416.16","n/a","2017","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/asv",
"ALV","Autoliv, Inc.","71.75","6252501066","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/alv",
"AVX","AVX Corporation","15.26","2575814721.48","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/avx",
"AAXN","Axon Enterprise, Inc.","43.8","2560047541.2","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/aaxn",
"BW","Babcock","0.6701","113065656.0427","n/a","2015","Capital Goods","Building Products","https://www.nasdaq.com/symbol/bw",
"BMI","Badger Meter, Inc.","51.55","1500774222.1","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/bmi",
"B","Barnes Group, Inc.","54.65","2803922904.75","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/b",
"BZH","Beazer Homes USA, Inc.","10.47","350975821.62","n/a","1994","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/bzh",
"BELFA","Bel Fuse Inc.","15.25","186770776","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/belfa",
"BELFB","Bel Fuse Inc.","18.11","221797951.04","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/belfb",
"BNGO","Bionano Genomics, Inc.","6.76","67820964.12","n/a","2018","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/bngo",
"BNGOW","Bionano Genomics, Inc.","2.5","0","n/a","2018","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/bngow",
"BIO","Bio-Rad Laboratories, Inc.","243.02","7281414816.08","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/bio",
"BLBD","Blue Bird Corporation","16.05","447967088.1","n/a","2014","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/blbd",
"BXC","BlueLinx Holdings Inc.","20.82","193496791.08","n/a","2004","Capital Goods","Wholesale Distributors","https://www.nasdaq.com/symbol/bxc",
"BA","Boeing Company (The)","316.13","179525601701.97","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/ba",
"BNSO","Bonso Electronics International, Inc.","2.39","11262397","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/bnso",
"BWA","BorgWarner Inc.","34.01","7083355071.16","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/bwa",
"BWEN","Broadwind Energy, Inc.","1.45","22644168.6","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/bwen",
"DOOO","BRP Inc.","26.85","1155393331.65","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/dooo",
"BRKR","Bruker Corporation","29.07","4551428068.11","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/brkr",
"CSTE","Caesarstone Ltd.","14.34","492559784.4","n/a","2012","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/cste",
"CAMT","Camtek Ltd.","7.74","281998037.7","n/a","2000","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/camt",
"CRR","Carbo Ceramics, Inc.","3.41","94538567.2","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/crr",
"CAT","Caterpillar, Inc.","124.47","73450582318.17","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/cat",
"CECE","CECO Environmental Corp.","7.54","263526491.02","n/a","n/a","Capital Goods","Pollution Control Equipment","https://www.nasdaq.com/symbol/cece",
"CPAC","Cementos Pacasmayo S.A.A.","9.789","829848770.4","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/cpac",
"CX","Cemex S.A.B. de C.V.","4.65","7024864251.75","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/cx",
"CETX","Cemtrex Inc.","0.77","10081037.12","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cetx",
"CETXP","Cemtrex Inc.","1.5","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cetxp",
"CETXW","Cemtrex Inc.","0.0215","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cetxw",
"CCS","Century Communities, Inc.","17.8","548240000","n/a","2014","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/ccs",
"KOOL","Cesca Therapeutics Inc.","0.2837","6141863.0039","n/a","n/a","Capital Goods","Medical Specialities","https://www.nasdaq.com/symbol/kool",
"GTLS","Chart Industries, Inc.","59.24","1848528573.64","n/a","2006","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/gtls",
"CAAS","China Automotive Systems, Inc.","2.23","70566128.92","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/caas",
